Date,WIKI/F - Adj. Open,WIKI/F - Adj. High,WIKI/F - Adj. Low,WIKI/F - Adj. Close,WIKI/F - Adj. Volume
1972-08-28,-0.012846715328464708,-0.0053920139900835995,0.0019540170131320256,-0.0011280319437046993,-0.6321043004996432
1972-08-29,-0.001774622892633082,-0.010989010989010839,-0.029429162969540124,-0.016563146997936373,2.351774941643678
1972-08-30,-0.014814814814823829,-0.014814814814823829,0.005637665701667904,-0.007518796992471932,-0.5373309817754262
1972-08-31,-0.007518796992471932,0.013082706766915031,0.0019540170131320256,0.020757575757563762,-0.13703450298113584
1972-09-01,0.020757575757563762,0.007421701053886176,0.018939393939384264,-0.0011280319437046993,-0.10959338543436392
1972-09-05,-0.0011162790697940572,-0.0036835125976084626,-0.011152416356877248,-0.012913759833751537,-0.4402014908286056
1972-09-06,-0.012913759833751537,-0.016563146997936373,-0.013082706766915031,-0.007518796992471932,0.6986457007816762
1972-09-07,-0.00556390977442911,0.005714285714292666,0.00761846716441128,0.0037878787878740106,0.1195922626213981
1972-09-08,0.0018146075911060766,-0.003738038277521283,-0.00196582489036512,-0.0018113207547146848,0.001505484264104906
1972-09-11,-0.0018113207547146848,-0.007504127269989058,-0.0018181818181935983,-0.00196582489036512,-0.2264137437365784
1972-09-12,-0.00196582489036512,-0.00196582489036512,-0.011384335154826952,-0.011363636363636131,1.151660960488572
1972-09-13,-0.011363636363636131,-0.00560606060606772,-0.0058344848763937085,0.005823754789264779,-0.3707478604911194
1972-09-14,0.005823754789264779,0.005637665701667904,0.0077220077220123695,-0.0019808014627431536,-0.37586568252232555
1972-09-15,-0.0019808014627431536,-0.0018181818181935983,0.001992337164748559,0.0019847328244249063,0.020622695915611278
1972-09-18,-0.0011162790697940572,-0.00576806314510514,-0.003823799327020816,-0.0019808014627431536,-0.39943494742865315
1972-09-19,-0.0011162790697940572,0.0019847328244249063,0.0019540170131320256,-0.003816793893125059,1.8723277556124578
1972-09-20,-0.003816793893125059,-0.0038092335821984236,-0.011515430677107252,-0.007662835249046762,0.928226391624339
1972-09-21,-0.011494252873562982,-0.01345977363107731,-0.01941596769182008,-0.023166023166022898,-0.03139514880440386
1972-09-22,-0.019379844961244785,-0.011627906976743985,-0.0020592428322482315,0.007905138339925788,-0.4797087292425184
1972-09-25,0.007905138339925788,0.007843137254891941,0.007936507936497916,0.002039215686272078,-0.18904676565966894
1972-09-26,0.002039215686272078,0.0038910505836673437,0.003937007874025511,0.005792110206630063,-0.058798768777459265
1972-09-27,0.005792110206630063,0.013643410852710591,0.007843137254891941,0.015564202334640065,2.104231887298748
1972-09-28,0.015564202334640065,0.011471397981033693,0.007782101167320032,0.013486590038311652,0.07091853732767861
1972-09-29,0.019157088122595534,0.013155905035533655,0.027027027027021866,0.007560864962942171,-0.23049111684730061
1972-10-02,0.0019548872180426002,-0.001446131598019429,0.0019540170131320256,0.0018009905448115315,-0.5609921328671329
1972-10-03,0.0018009905448115315,-0.003731343283577271,-0.013082706766915031,-0.01498127340824884,0.17280601324107736
1972-10-04,-0.01498127340824884,-0.007490636704124531,0.0019540170131320256,-0.0018250950570321,-0.04743108168332599
1972-10-05,-0.0018250950570321,-0.0093584905660401,-0.009599268627154323,-0.005790035044941688,-0.18379895735864193
1972-10-06,-0.005790035044941688,-0.0038092335821984236,-0.013384615384613108,-0.0011280319437046993,0.7008679986898134
1972-10-09,-0.0011162790697940572,0.0056592230039695934,0.015593326056442924,0.00383141762451622,-0.3911703817822926
1972-10-10,0.007662835249032662,0.009581749049431876,0.009519422693077928,0.007633587786264107,0.25665559597237597
1972-10-11,0.0019771863117845623,-0.007532389273882445,-0.005627376425848429,-0.0018181818181935983,-0.5320398531725223
1972-10-12,-0.0037947783849375805,-0.0037947783849375805,0.0019540170131320256,-0.00758955676987505,0.01698789780367549
1972-10-13,-0.0038092335821984236,-0.0019808014627431536,-0.02110737228510451,-0.01529519730805462,5.307726210939221
1972-10-16,-0.017283572958098126,-0.019083969465653494,-0.003906249999995115,-0.005902454178308814,-0.8515050728080718
1972-10-17,-0.0038910505836525777,-0.0038910505836525777,-0.003921568627460736,-0.003906249999995115,3.5021174477696224
1972-10-18,-0.003906249999995115,0.00984375000000215,0.003937007874025511,0.0039215686274460815,-0.6462442124186081
1972-10-19,0.0039215686274460815,-0.009747795141577309,-0.003921568627460736,-0.0057812500000073985,1.0187018051821428
1972-10-20,-0.003906249999995115,0.013749999999997264,0.003937007874025511,0.017601760176024994,0.486425571150497
1972-10-23,0.01568627450979876,0.005702836004939371,0.01568627450979876,0.0020077220077194813,0.3963746640016541
1972-10-24,0.0038610038609989683,0.009655172413780999,0.0038610038609989683,0.015413070283595509,-0.5173741362290227
1972-10-25,0.011538461538461497,-0.0019732847601674486,0.0038461538461633804,-0.00576806314510514,-0.11416298980217976
1972-10-26,-0.0038022813688165513,-0.001446131598019429,0.001992337164748559,0.0019847328244249063,0.2649426045652459
1972-10-27,0.0019847328244249063,0.0076045627376473135,0.0018354236769630994,0.00944689928386655,0.21984197350578927
1972-10-30,0.00944689928386655,0.0019622641509409178,0.005801526717549965,-0.0037735849056557136,-0.18288316213645162
1972-10-31,-0.0018113207547146848,0.001807773425728243,0.0037947783849519023,0.0037878787878740106,0.158240349523199
1972-11-01,0.007560864962942171,0.022556390977443552,0.007560864962942171,0.022641509433962037,0.47478089989157946
1972-11-02,0.026114362899604338,0.02573529411765607,0.026114362899604338,0.027601476014753157,0.9959336207622735
1972-11-03,0.02559602164691621,0.03225806451612856,0.02559602164691621,0.03418557885666118,0.36000153471329654
1972-11-06,0.0285225328009171,0.02083333333333326,0.0285225328009171,0.01041666666666674,-0.41113060846799676
1972-11-08,0.008735440931782357,0.005034013605435872,0.003466444814194114,-0.0052233676976009,0.20620601438200947
1972-11-09,-0.0052233676976009,-0.001446131598019429,-0.012021555893323765,0.02072682050573449,-0.25718200774501043
1972-11-10,0.02072682050573449,0.02030594287261378,0.03314685314685084,0.013537295248404968,1.518700908444416
1972-11-13,0.013537295248404968,-0.0015921454159459891,0.003384323812098078,-0.010017363429945192,-0.6262729405271147
1972-11-14,-0.010017363429945192,0.0015946843853800186,-0.008364813815423866,0.016864543982734848,-0.1916146916146917
1972-11-15,0.016864543982734848,0.0066339392331207225,0.017006802721079683,-0.0066339392331208336,0.0705698003696078
1972-11-16,-0.0066339392331208336,0.0017134572294694728,-0.008428093645486912,0.015092827567790401,0.06268870277507954
1972-11-17,0.015092827567790401,0.024605263157888357,0.025364274150033284,0.024605263157888357,1.5489756465131217
1972-11-20,0.024605263157888357,0.004879928085276264,0.01644736842105643,0.003210479003475264,-0.3211169453618514
1972-11-21,0.003210479003475264,0.0079233226837081,0.009708737864077666,0.008064516129034027,-0.4090936671270965
1972-11-22,0.008064516129034027,-0.0015214910612381116,0.0019540170131320256,-0.0063492063492103235,-0.21793834110512456
1972-11-24,-0.0063492063492103235,-0.0063492063492103235,-0.014487179487185364,-0.009584664536741117,-0.08617879899594516
1972-11-27,-0.014440894568695795,-0.014440894568695795,-0.01951346429036016,-0.016129032258068277,0.4816129550275954
1972-11-28,-0.011281120331948169,-0.011281120331948169,-0.009950908849674867,-0.016393442622942622,-0.4733428408442669
1972-11-29,-0.016393442622942622,-0.014819672131141326,-0.013401232913423766,-0.006666666666670706,1.0552300076903913
1972-11-30,-0.006666666666670706,0.0050585729499403875,0.010187449062754483,0.011677852348991102,-0.6487549079027115
1972-12-01,0.011677852348991102,0.004900662251661858,0.011832728250636526,0.005041793817174733,0.4187885426200728
1972-12-04,0.008358763433728988,0.013180440226699286,0.009966777408637828,0.00488448844883882,-0.00448402038960205
1972-12-05,0.0015789473684191258,0.011447899050342603,0.0019540170131320256,0.02141355754072305,1.1818259077485287
1972-12-06,0.02141355754072305,0.0032154340836092477,0.018026315789475778,0.0015434083601266746,-0.36141568963502524
1972-12-07,0.0015434083601266746,0.006410256410248394,-0.001550988755329663,0.0064209580069385375,0.2557355800388854
1972-12-08,0.003210479003475264,-0.004840764331204173,0.0015533980582504991,-0.01110118667857396,-0.31173191820080637
1972-12-11,-0.007936507936510018,0.003200204813103902,0.0019540170131320256,0.009677419354838568,0.3194477526355255
1972-12-12,0.009677419354838568,-0.001531198162560199,0.0019540170131320256,-0.00805111821086446,0.4764384953799661
1972-12-13,-0.00805111821086446,-0.006389776357831334,-0.003231226573615409,-0.0015459933006937154,-0.49792369523378244
1972-12-14,-0.0015459933006937154,0.0015434083601266746,0.0016856846473127796,0.003225806451608859,0.22872527531996645
1972-12-15,0.003225806451608859,-0.0015410299216623846,-0.009708737864077555,-0.016077170417998388,-0.2216618953240843
1972-12-18,-0.02893890675241151,-0.02893890675241151,-0.0359477124183043,-0.03437908496732578,0.42166118095309946
1972-12-19,-0.021589403973507615,-0.005033112582775168,-0.0017627118644044648,0.006768647624208812,-0.5496175610144418
1972-12-20,0.006768647624208812,-0.003328008519710157,0.006791632708494477,-0.0033615705257580286,-0.11234018735638962
1972-12-21,-0.0033615705257580286,-0.001446131598019429,-0.0016189962223400745,-0.0011280319437046993,1.2688791172322245
1972-12-22,0.0017539125742145334,0.008414585281155906,0.003378378378386726,0.018618456556936724,-0.3728406979975719
1972-12-26,0.020202020202019888,0.02317880794702809,0.020202020202019888,0.02317880794702809,0.29572964526436096
1972-12-27,0.019801980198019598,0.02265372168284352,0.01808580858084774,0.02265372168284352,0.3315513796641285
1972-12-29,0.025889967637532152,0.01101265822784625,0.027619294605810918,0.007848101265824914,0.03395649999324135
1973-01-02,0.004668769716094312,-0.0015024414673827646,-0.007949526813881946,-0.0077869881939230945,-0.34093791264103335
1973-01-03,-0.0077869881939230945,-0.00940438871473348,-0.015899262274222448,-0.011139240506326864,0.07991311420126568
1973-01-04,-0.011139240506326864,0.01582278481013044,0.0032312265736031964,0.025601638504867852,1.0913582968249158
1973-01-05,0.025601638504867852,0.0031152647975039027,0.02099974233444768,-0.0011280319437046993,0.02698667135109023
1973-01-08,-0.0011162790697940572,0.0014906832298118289,0.0031545741325000876,0.006240639041430018,0.23491126790677774
1973-01-09,0.004742885671486841,-0.0014884644008912318,0.0015094339622623298,-0.007690399404616244,-0.6160763754224611
1973-01-10,-0.0062111801242275,-0.0062111801242275,-0.004647073599604035,-0.007875000000001853,-0.38764870885984604
1973-01-11,-0.007875000000001853,0.029625000000009782,0.0019540170131320256,0.014237117298733448,4.450347610911447
1973-01-12,0.014237117298733448,-0.016632269029988378,-0.009463722397476282,-0.023354037267086403,-0.31511343521558777
1973-01-15,-0.023354037267086403,-0.00925925925925919,-0.004840764331204173,-0.0031798524548422025,-0.2723531361469742
1973-01-16,-0.0031798524548422025,-0.02180685358256207,-0.014336917562729923,-0.009569988516013761,-0.2874317414009079
1973-01-17,-0.009569988516013761,-0.0016560509554119918,0.00480519480520103,0.0032208193764453608,-0.46068612827615596
1973-01-18,0.0032208193764453608,-0.006379992344013097,-0.011244668476151576,-0.017593424938990965,0.6431958006434499
1973-01-19,-0.017593424938990965,-0.01605239501732847,-0.01633986928104958,-0.0032679738562171323,0.4861743237440963
1973-01-22,-0.0032679738562171323,-0.0015661707126057856,0.0015946843853800186,-0.009836065573770592,-0.4902088810562506
1973-01-23,-0.018098360655739776,-0.021307189542493554,-0.023218787315903877,-0.008344370860929096,0.7992677978396636
1973-01-24,-0.0011162790697940572,0.005075464137845209,0.0033958163542473496,-0.006678242286621727,0.3851925112130221
1973-01-26,-0.006678242286621727,-0.011694352159466237,-0.005008799241905226,-0.0011280319437046993,-0.421349668699492
1973-01-29,-0.0011162790697940572,0.003361570525745483,0.003401360544213361,-0.0033615705257580286,-0.0726186733731532
1973-01-30,-0.0033615705257580286,0.006700616456718045,0.003389830508470304,-0.0011280319437046993,0.9391949152542374
1973-01-31,-0.0011162790697940572,-0.006656017039407658,-0.0017567567567544629,0.0017539125742145334,-0.7544892385010379
1973-02-01,0.0017539125742145334,-0.0016081479496092843,-0.05577365642344001,-0.05050505050504994,2.2054860357072927
1973-02-02,-0.05050505050504994,-0.040268456375838646,0.008888888888877844,-0.0011280319437046993,0.27994624641133714
1973-02-05,-0.0011162790697940572,-0.005314685314691703,-0.008810572687213747,-0.007092198581564513,-0.38097737902071205
1973-02-06,-0.007092198581564513,-0.010545556805399259,0.0019540170131320256,-0.003571428571424118,-0.15252205969960964
1973-02-07,-0.003571428571424118,0.005400028421208791,-0.005448028673841643,-0.005448028673841643,0.2928323919317892
1973-02-08,-0.007168458781366294,-0.021201413427561655,-0.023353034452931354,-0.0036038633414976484,0.6176116882452278
1973-02-09,-0.0011162790697940572,0.01444043321299171,0.022140221402213944,0.012731481481478957,0.012282602677970988
1973-02-12,0.010830324909747224,0.0035587188612189458,0.010830324909747224,-0.0011280319437046993,-0.7870999749984373
1973-02-13,0.014285714285709794,0.04255319148936132,0.014285714285709794,0.017857142857147013,8.728912457109304
1973-02-14,-0.0018309859154908015,-0.035782312925175974,-0.021126760563380254,-0.024561403508780333,-0.7198990600057336
1973-02-15,-0.0193311697474271,-0.0193311697474271,-0.017985611510782262,-0.016258992805748496,-0.3161385458609963
1973-02-16,-0.0011162790697940572,0.008920863309354932,0.018315018315008924,0.02193944712593221,0.13565963982946538
1973-02-20,0.0053237410072011215,0.005419281232179829,0.003597122302167355,0.00543867181908575,-0.27907682437294634
1973-02-21,0.00543867181908575,0.0035460992907756506,-0.005448028673841643,-0.010676156583629859,0.1282590917837214
1973-02-22,-0.010676156583629859,-0.01597173144876962,-0.005333717745416466,-0.003597122302153699,-0.45799801741688606
1973-02-23,-0.003597122302153699,-0.0035909221488034104,-0.02173913043478226,-0.025270758122738934,0.28030049755157416
1973-02-26,-0.025270758122738934,-0.025227043390509962,-0.020296296296298477,-0.01111111111111096,1.1784276980737922
1973-02-27,-0.01111111111111096,-0.010943507837917865,-0.00952668985332139,-0.016779026217235482,-0.3992807784515583
1973-02-28,-0.016779026217235482,-0.005681818181825005,-0.003816793893125059,0.005637665701667904,0.40181233420193907
1973-03-01,0.005637665701667904,-0.0018045112781931438,0.0019540170131320256,-0.00939393939394162,-0.15374374089394272
1973-03-02,-0.00939393939394162,0.0037661946369340615,-0.011494252873562982,0.01713062098500351,0.04428832929302917
1973-03-05,0.01713062098500351,0.0037520636350085734,0.017519379844953553,-0.011278195488721776,-0.1269554012184838
1973-03-06,-0.007518796992471932,-0.003738038277521283,0.005637665701667904,0.011406844106463865,0.2940787046081048
1973-03-07,0.009545454545442533,0.0093051178148007,0.009545454545442533,0.009473684210528521,0.13471263596642036
1973-03-08,0.007504127270003158,0.0017843866170981215,-0.009455200360186322,-0.014896469536715085,-0.6961907436697167
1973-03-09,-0.014896469536715085,-0.01840581861361712,-0.007575757575762121,-0.0037804324814852963,0.15980635430350798
1973-03-12,-0.0037804324814852963,0.0037804324814711965,-0.0018320610686999306,-0.00758955676987505,0.3342003146303092
1973-03-13,-0.00758955676987505,-0.013257005122022214,-0.007647598654027421,0.0018354236769630994,0.5187869450383602
1973-03-14,0.0018354236769630994,0.007633587786264107,0.005702836004939371,-0.003816793893125059,-0.30421191011003346
1973-03-15,-0.003816793893125059,-0.00939393939394162,-0.007662835249046762,-0.005670498084298314,-0.08694099794697852
1973-03-16,-0.005670498084298314,-0.007647598654027421,-0.011583011583011449,-0.005856966707760813,-0.039185974516896316
1973-03-19,-0.005856966707760813,-0.005856966707760813,-0.021406250000002403,-0.02325581395348797,0.7517678780376129
1973-03-20,-0.02325581395348797,-0.019379844961244785,0.003991697269674077,0.002063492063489436,-0.38900290416263306
1973-03-21,0.002063492063489436,0.006007905138332381,-0.011927480916030686,-0.01393948994138794,0.2643703656758982
1973-03-22,-0.01393948994138794,-0.01964482162500991,-0.020119105102194945,-0.012048192771084154,0.2968597278263705
1973-03-23,-0.012048192771084154,-0.006091696056435669,-0.01231931668856745,0.008130081300802727,-0.03482394774475328
1973-03-26,0.008130081300802727,0.0040322580645262285,0.018626309662390206,-0.0011280319437046993,-0.19746115649527463
1973-03-27,-0.0011162790697940572,0.006104417670675044,0.008163265306127432,0.01016129032258295,1.446784092610149
1973-03-28,0.01016129032258295,0.005907711959132644,0.008097165991907795,0.0019160146894434682,-0.6232054001142018
1973-03-29,0.003991697269674077,0.02777777777777235,0.0101204819276981,0.02390438247011928,0.43968013422455554
1973-03-30,0.021787531806618077,-0.005714285714292999,0.003975826972020036,-0.01354085603112598,-0.07455756994765095
1973-04-02,-0.01354085603112598,-0.011649580615097799,0.0019540170131320256,-0.0039444619753816745,-0.6859182678636715
1973-04-03,-0.005995582202580008,-0.009900990098997586,-0.017899572311111056,-0.011880247109139708,2.592783005141139
1973-04-04,-0.009841269841272315,-0.001904761904774288,-0.0019354838709653155,-0.0040076947739760005,-0.41409723347192984
1973-04-05,-0.010099390830396682,-0.017970737913478585,-0.012120232708467849,-0.010140028971498571,-0.3828453810942828
1973-04-06,-0.0011162790697940572,0.008097165991907795,0.010142319646657016,0.004065040650401253,0.5647120314600031
1973-04-09,0.0021052631578921677,0.026184738955820297,0.0021052631578921677,0.03238866396761608,2.765027757010832
1973-04-10,0.030219780219787662,0.0097056981840975,0.030219780219787662,0.0039215686274460815,-0.2863293000304188
1973-04-11,0.0039215686274460815,0.02914728682169776,0.0039215686274460815,0.035156249999999556,0.09579512558976577
1973-04-12,0.03125000000000444,-0.005724615848139991,0.019531250000004663,-0.015094339622636732,-0.4161097755328057
1973-04-13,-0.011363636363636131,-0.007575757575762121,-0.013333333333345077,-0.007662835249046762,-0.5348673679925241
1973-04-16,-0.007662835249046762,-0.011450381679389166,-0.017552034793406612,-0.023166023166022898,0.32077498408656924
1973-04-17,-0.023166023166022898,-0.0077220077220125916,-0.007905138339925899,0.0158102766798367,0.08137293291966619
1973-04-18,0.0158102766798367,0.0038910505836673437,0.018007968127497387,-0.0011280319437046993,0.08810462249829376
1973-04-19,0.007782101167320032,0.019379844961230352,0.013619286161550281,0.021478599221792072,1.2359491597015118
1973-04-23,0.013590733590730819,0.009581749049431876,0.0019540170131320256,-0.013408502209352857,-0.700815167613116
1973-04-24,-0.028645436538161095,-0.03962036758058918,-0.04046332046332746,-0.036602316602313945,0.6455495178325426
1973-04-25,-0.023529411764705466,-0.023529411764705466,-0.022211492032821578,-0.016030779095873915,0.20112089113170462
1973-04-26,-0.01397590361447032,-0.00594377510040911,0.0021399176954703947,0.006028022157062107,-0.29769603097773467
1973-04-27,0.006028022157062107,-0.002100840336131893,-0.014454664914583248,-0.024291497975708176,0.7590147212879748
1973-04-30,-0.024291497975708176,-0.004048582995946237,0.0019540170131320256,0.018755186721983508,-0.040348553830722556
1973-05-01,0.018755186721983508,-0.001446131598019429,-0.010333333333335748,-0.0061909416748049395,0.2096697805069243
1973-05-02,-0.0061909416748049395,0.016260162601620554,0.0230717413270487,0.014426229508194055,-0.49652695742569575
1973-05-03,0.014426229508194055,0.0239999999999998,0.004115226337443323,0.034259857789271875,0.5522692230341222
1973-05-04,0.032320620555919444,0.007812500000004663,0.03901639344261998,0.0020312499999974865,-0.27484970978441137
1973-05-07,0.0039135879774527815,-0.005736434108534416,0.0019540170131320256,-0.0059254639014427735,-0.35746530879637894
1973-05-08,-0.0059254639014427735,-0.003898331514107012,-0.0039444619753816745,-0.0018823529411886586,0.47934895447130343
1973-05-09,-0.0018823529411886586,0.0097056981840975,-0.033739901789959115,-0.039289643250034256,1.43441267136162
1973-05-10,-0.039289643250034256,-0.050387596899233666,-0.018360655737712506,-0.00817929003762985,0.25158155360295664
1973-05-11,-0.014395550466216878,-0.016326530612239765,-0.023046092184371147,-0.032986970146781536,-0.39764585886668913
1973-05-14,-0.02904564315353697,-0.02904564315353697,-0.03196581196580406,-0.03411222923418533,0.5855933360644545
1973-05-15,-0.03196581196580406,0.0064957264957343774,-0.019954087939262788,0.03531696980399612,0.149035853005262
1973-05-16,0.03531696980399612,0.00424592391303813,0.038378378378381095,-0.002217294900234923,-0.2540286917807192
1973-05-17,-0.002217294900234923,-0.010654490106547398,0.002082248828732425,-0.010598290598277438,-0.5585826819122641
1973-05-18,-0.014871794871792243,-0.014871794871792243,-0.028051948051945552,-0.021596406357986986,0.9463495134581459
1973-05-21,-0.017352073572786564,-0.015269824744054139,-0.008907892392648664,-0.0011280319437046993,-0.19033891565701444
1973-05-22,0.008829242451003028,0.030837004405280588,0.026963868416321812,0.017658484901989846,-0.29821976672805406
1973-05-23,0.00875196919305754,0.0042735042735149165,0.0019540170131320256,0.008676036786401387,0.016486230601407748
1973-05-24,0.008676036786401387,0.08085106382978102,0.00875196919305754,0.0731119903664248,0.9305080284285341
1973-05-25,0.0622742129709295,-0.02755905511810519,0.030366128752396637,-0.030137864700231387,0.49108472656331936
1973-05-29,-0.02218623481781601,-0.02218623481781601,-0.00842034355002208,-0.024793388429751873,-0.8155251366389286
1973-05-30,-0.022855250082811196,-0.022855250082811196,-0.012737771739130266,-0.014745762711861898,0.49427084326323634
1973-05-31,-0.016949152542367507,-0.016949152542367507,-0.01943918802684408,-0.015138482711161583,0.19701184035929376
